# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T15:40:38
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3292.5	-0.092886214
3292.55	-0.13625103
3292.6	-0.42541767
3292.65	-0.87250374
3292.7	-1.3982603
3292.75	-1.8761191
3292.8	-2.2190744
3292.85	-2.3352788
3292.9	-2.1824531
3292.95	-1.7248268
3293	-0.98555675
3293.05	0.0032113235
3293.1	1.1823232
3293.15	2.4872052
3293.2	3.8032501
3293.25	5.0440219
3293.3	6.0903786
3293.35	6.8744481
3293.4	7.3184432
3293.45	7.4217909
3293.5	7.1898936
3293.55	6.673666
3293.6	5.926802
3293.65	5.0245676
3293.7	4.0342511
3293.75	3.0271532
3293.8	2.0466385
3293.85	1.1418756
3293.9	0.32970002
3293.95	-0.33763712
3294	-0.8594978
3294.05	-1.2149334
3294.1	-1.4306319
3294.15	-1.5048695
3294.2	-1.4755229
3294.25	-1.356257
3294.3	-1.1884203
3294.35	-0.99013839
3294.4	-0.77716701
3294.45	-0.52585992
3294.5	-0.2620294
3294.55	0.036912174
3294.6	0.38285931
3294.65	0.78718811
3294.7	1.2565289
3294.75	1.7922809
3294.8	2.371596
3294.85	2.9764719
3294.9	3.5608789
3294.95	4.0748128
3295	4.4473521
3295.05	4.6186831
3295.1	4.5080443
3295.15	4.0760984
3295.2	3.2741424
3295.25	2.124093
3295.3	0.66068532
3295.35	-1.0195632
3295.4	-2.8335178
3295.45	-4.6572078
3295.5	-6.3992977
3295.55	-7.9505155
3295.6	-9.2606708
3295.65	-10.272268
3295.7	-10.986052
3295.75	-11.402909
3295.8	-11.56927
3295.85	-11.520908
3295.9	-11.324823
3295.95	-11.023668
3296	-10.6836
3296.05	-10.312029
3296.1	-9.9375219
3296.15	-9.5362135
3296.2	-9.0977428
3296.25	-8.5701008
3296.3	-7.9341216
3296.35	-7.1573668
3296.4	-6.2402291
3296.45	-5.1963154
3296.5	-4.0639622
3296.55	-2.903186
3296.6	-1.7981675
3296.65	-0.7891211
3296.7	0.076948192
3296.75	0.79011536
3296.8	1.3372972
3296.85	1.7526605
3296.9	2.0353561
3296.95	2.2225525
3297	2.3133221
3297.05	2.3210643
3297.1	2.2429291
3297.15	2.0931024
3297.2	1.8658409
3297.25	1.5779589
3297.3	1.2337089
3297.35	0.84600908
3297.4	0.4311923
3297.45	0.010739763
3297.5	-0.41373597
3297.55	-0.8193722
3297.6	-1.225535
3297.65	-1.619691
3297.7	-2.0125828
3297.75	-2.3941039
3297.8	-2.7753071
3297.85	-3.1349842
3297.9	-3.484442
3297.95	-3.8015141
3298	-4.0848977
3298.05	-4.3106967
3298.1	-4.4746107
3298.15	-4.5416782
3298.2	-4.4964957
3298.25	-4.3044448
3298.3	-3.954363
3298.35	-3.4256047
3298.4	-2.7339982
3298.45	-1.8775447
3298.5	-0.89622412
3298.55	0.18532725
3298.6	1.3054612
3298.65	2.4016716
3298.7	3.3908503
3298.75	4.2016316
3298.8	4.7634478
3298.85	5.0387527
3298.9	4.9995175
3298.95	4.6519528
3299	4.0120791
3299.05	3.1586188
3299.1	2.1550416
