# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T16:09:43
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3259.9	-2.6090417
3259.95	-2.6144565
3260	-2.633402
3260.05	-2.6567399
3260.1	-2.6975813
3260.15	-2.7558297
3260.2	-2.8286925
3260.25	-2.8971947
3260.3	-2.973405
3260.35	-3.0450677
3260.4	-3.1205954
3260.45	-3.1928389
3260.5	-3.2715821
3260.55	-3.3354604
3260.6	-3.4070518
3260.65	-3.4689919
3260.7	-3.5300052
3260.75	-3.5657443
3260.8	-3.5892168
3260.85	-3.5665001
3260.9	-3.5096332
3260.95	-3.4121377
3261	-3.274287
3261.05	-3.0955035
3261.1	-2.8794794
3261.15	-2.6122509
3261.2	-2.3218796
3261.25	-2.0152436
3261.3	-1.7132771
3261.35	-1.4074978
3261.4	-1.1201579
3261.45	-0.85606499
3261.5	-0.63090258
3261.55	-0.46321643
3261.6	-0.39050548
3261.65	-0.41119812
3261.7	-0.55218571
3261.75	-0.81264242
3261.8	-1.2042895
3261.85	-1.7128473
3261.9	-2.3491607
3261.95	-3.0851129
3262	-3.9057555
3262.05	-4.7738011
3262.1	-5.6776422
3262.15	-6.5871759
3262.2	-7.4850989
3262.25	-8.3501286
3262.3	-9.1790305
3262.35	-9.9560923
3262.4	-10.678855
3262.45	-11.348101
3262.5	-11.97643
3262.55	-12.566231
3262.6	-13.144529
3262.65	-13.714703
3262.7	-14.295925
3262.75	-14.885456
3262.8	-15.513001
3262.85	-16.173096
3262.9	-16.873459
3262.95	-17.615946
3263	-18.413606
3263.05	-19.266293
3263.1	-20.179513
3263.15	-21.135648
3263.2	-22.150643
3263.25	-23.220172
3263.3	-24.359518
3263.35	-25.554789
3263.4	-26.813493
3263.45	-28.140656
3263.5	-29.564052
3263.55	-31.074749
3263.6	-32.695773
3263.65	-34.425856
3263.7	-36.27291
3263.75	-38.222466
3263.8	-40.253235
3263.85	-42.306246
3263.9	-44.307597
3263.95	-46.10154
3264	-47.465843
3264.05	-48.040427
3264.1	-47.322788
3264.15	-44.616743
3264.2	-39.025844
3264.25	-29.406065
3264.3	-14.448649
3264.35	7.2547281
3264.4	36.957566
3264.45	75.582175
3264.5	123.38428
3264.55	179.70528
3264.6	242.76569
3264.65	309.67116
3264.7	376.5502
3264.75	438.89958
3264.8	492.04823
3264.85	531.67009
3264.9	554.23194
3264.95	557.38553
3265	540.15201
3265.05	503.02685
3265.1	447.82941
3265.15	377.51544
3265.2	295.8571
3265.25	207.08767
3265.3	115.52343
3265.35	25.284381
3265.4	-60.022673
3265.45	-137.4212
3265.5	-204.75822
3265.55	-260.61794
3265.6	-304.35877
3265.65	-335.94636
3265.7	-355.89239
3265.75	-365.07603
3265.8	-364.64625
3265.85	-355.9198
3265.9	-340.31
3265.95	-319.25468
3266	-294.19055
3266.05	-266.51608
3266.1	-237.59584
3266.15	-208.6817
3266.2	-180.90815
3266.25	-155.20447
3266.3	-132.2856
3266.35	-112.55041
3266.4	-96.143231
3266.45	-82.903567
3266.5	-72.471324
3266.55	-64.29314
3266.6	-57.778796
3266.65	-52.325478
3266.7	-47.460395
3266.75	-42.840272
3266.8	-38.306971
3266.85	-33.823954
3266.9	-29.466632
3266.95	-25.344872
3267	-21.630787
3267.05	-18.444881
3267.1	-15.880306
3267.15	-13.9653
3267.2	-12.677617
3267.25	-11.92155
3267.3	-11.578893
3267.35	-11.490039
3267.4	-11.511188
3267.45	-11.463973
3267.5	-11.217865
3267.55	-10.636178
3267.6	-9.6337778
3267.65	-8.1293828
3267.7	-6.0865577
3267.75	-3.5067691
3267.8	-0.4661796
3267.85	2.9127863
3267.9	6.4457212
3267.95	9.9245533
3268	13.119427
3268.05	15.841726
3268.1	17.920844
3268.15	19.279868
3268.2	19.902339
3268.25	19.873832
3268.3	19.35642
3268.35	18.579468
3268.4	17.762625
3268.45	17.103504
3268.5	16.721805
3268.55	16.646603
3268.6	16.800476
3268.65	17.048992
3268.7	17.203611
3268.75	17.109051
3268.8	16.652211
3268.85	15.784362
3268.9	14.552506
3268.95	13.093593
3269	11.57068
3269.05	10.195199
3269.1	9.1171162
3269.15	8.4736654
3269.2	8.3254545
3269.25	8.6842612
3269.3	9.474047
3269.35	10.602297
3269.4	11.899792
3269.45	13.21796
3269.5	14.386758
3269.55	15.291187
3269.6	15.836393
3269.65	15.971871
3269.7	15.659911
3269.75	14.904385
3269.8	13.690207
3269.85	12.043596
3269.9	9.9732655
3269.95	7.5585514
3270	4.8966331
3270.05	2.1425381
3270.1	-0.55667776
3270.15	-3.0243601
3270.2	-5.1129611
3270.25	-6.7075336
3270.3	-7.7317097
3270.35	-8.143335
3270.4	-7.9616484
3270.45	-7.2247149
3270.5	-6.0121291
3270.55	-4.4091159
3270.6	-2.522549
3270.65	-0.44333371
3270.7	1.7324944
3270.75	3.9125071
3270.8	6.0043491
3270.85	7.9328415
3270.9	9.5955066
3270.95	10.922925
3271	11.838826
3271.05	12.344318
3271.1	12.4468
3271.15	12.20479
3271.2	11.685534
3271.25	10.979295
3271.3	10.1669
3271.35	9.3242563
3271.4	8.4948806
3271.45	7.6823689
3271.5	6.8711033
3271.55	6.045387
3271.6	5.1504186
3271.65	4.1490816
3271.7	2.9918452
3271.75	1.6803165
3271.8	0.22207028
3271.85	-1.3070083
3271.9	-2.8271523
3271.95	-4.2102637
3272	-5.3485651
3272.05	-6.1353345
3272.1	-6.5210457
3272.15	-6.4757823
3272.2	-6.0370492
3272.25	-5.2373347
3272.3	-4.1738703
3272.35	-2.92757
3272.4	-1.6097379
3272.45	-0.29944388
3272.5	0.91873627
3272.55	2.0415942
3272.6	3.0522278
3272.65	3.9762685
3272.7	4.8308958
3272.75	5.6226161
3272.8	6.3215618
3272.85	6.901258
3272.9	7.2996523
3272.95	7.4954203
3273	7.4563202
3273.05	7.199009
3273.1	6.7292385
3273.15	6.1009628
3273.2	5.3525814
3273.25	4.5448174
3273.3	3.7117463
3273.35	2.8854743
3273.4	2.0665256
3273.45	1.240094
3273.5	0.35060491
3273.55	-0.63376207
3273.6	-1.7694491
3273.65	-3.0829655
3273.7	-4.6005934
3273.75	-6.2915904
3273.8	-8.1049161
3273.85	-9.9501587
3273.9	-11.717563
3273.95	-13.254307
3274	-14.427738
3274.05	-15.107198
3274.1	-15.213648
3274.15	-14.68495
3274.2	-13.53885
3274.25	-11.834976
3274.3	-9.6852563
3274.35	-7.2227681
3274.4	-4.6011777
3274.45	-1.9547601
3274.5	0.56953902
3274.55	2.8515097
3274.6	4.7732722
3274.65	6.2710605
3274.7	7.300167
3274.75	7.8717654
3274.8	8.0185702
3274.85	7.8193147
3274.9	7.3638866
3274.95	6.7501872
3275	6.0417913
3275.05	5.3094863
3275.1	4.5841512
3275.15	3.8924703
3275.2	3.2103436
3275.25	2.5357368
3275.3	1.8469994
3275.35	1.1243288
3275.4	0.33594048
3275.45	-0.50317423
3275.5	-1.3991272
3275.55	-2.3232371
3275.6	-3.2445948
3275.65	-4.1060975
3275.7	-4.8755963
3275.75	-5.4823817
3275.8	-5.8943503
3275.85	-6.0564617
3275.9	-5.9609658
3275.95	-5.5736097
3276	-4.8929697
3276.05	-3.9088101
3276.1	-2.6426776
3276.15	-1.0939446
3276.2	0.67235644
3276.25	2.6032854
3276.3	4.5878839
3276.35	6.5226891
3276.4	8.2530869
3276.45	9.6506609
3276.5	10.566308
3276.55	10.917348
3276.6	10.651483
3276.65	9.7682359
3276.7	8.336365
3276.75	6.5058069
3276.8	4.4535266
3276.85	2.4033131
3276.9	0.57541579
3276.95	-0.83825958
3277	-1.7139569
3277.05	-1.998104
3277.1	-1.7300943
3277.15	-1.0218698
3277.2	-0.058995851
3277.25	0.97708793
3277.3	1.8897676
3277.35	2.5312907
3277.4	2.795284
3277.45	2.6576139
3277.5	2.147825
3277.55	1.3943335
3277.6	0.52258075
3277.65	-0.29682314
3277.7	-0.91527886
3277.75	-1.2124833
3277.8	-1.1459738
3277.85	-0.69713647
3277.9	0.076761623
3277.95	1.1167013
3278	2.317769
3278.05	3.5937492
3278.1	4.8465966
3278.15	5.9971399
3278.2	6.9562122
3278.25	7.6655967
3278.3	8.0594053
3278.35	8.1121298
3278.4	7.8134233
3278.45	7.1919749
3278.5	6.2910301
3278.55	5.2252346
3278.6	4.1002961
3278.65	3.0501404
3278.7	2.1760593
3278.75	1.5750911
3278.8	1.271115
3278.85	1.2395569
3278.9	1.3992517
3278.95	1.6361649
3279	1.7847596
3279.05	1.6980155
3279.1	1.2494273
3279.15	0.41160914
3279.2	-0.80526724
3279.25	-2.2916731
3279.3	-3.9096786
3279.35	-5.4738641
3279.4	-6.819478
3279.45	-7.8030255
3279.5	-8.3264282
3279.55	-8.3278334
3279.6	-7.7942524
3279.65	-6.7408043
3279.7	-5.2226967
3279.75	-3.3041925
3279.8	-1.0759986
3279.85	1.3723262
3279.9	3.907905
3279.95	6.4338904
3280	8.8088485
3280.05	10.925239
3280.1	12.695609
3280.15	14.109179
3280.2	15.168315
3280.25	15.96211
3280.3	16.603855
3280.35	17.232728
3280.4	17.962437
3280.45	18.889664
3280.5	20.024478
3280.55	21.313014
3280.6	22.585008
3280.65	23.627904
3280.7	24.154083
3280.75	23.912023
3280.8	22.672628
3280.85	20.327452
3280.9	16.866106
3280.95	12.436537
3281	7.28773
3281.05	1.7900161
3281.1	-3.6720487
3281.15	-8.6998388
3281.2	-12.96182
3281.25	-16.190073
3281.3	-18.252324
3281.35	-19.089176
3281.4	-18.771249
3281.45	-17.439866
3281.5	-15.313902
3281.55	-12.64384
3281.6	-9.7198266
3281.65	-6.791191
3281.7	-4.1020443
3281.75	-1.8258285
3281.8	-0.10133929
3281.85	1.0059475
3281.9	1.4833488
3281.95	1.3978465
3282	0.82826813
3282.05	-0.078245555
3282.1	-1.1769839
3282.15	-2.3019219
3282.2	-3.3234454
3282.25	-4.0705067
3282.3	-4.4585376
3282.35	-4.4108321
3282.4	-3.941801
3282.45	-3.1167287
3282.5	-2.0747754
3282.55	-0.97270509
3282.6	-0.00028130076
3282.65	0.70623783
3282.7	1.0271349
3282.75	0.91597911
3282.8	0.38944674
3282.85	-0.45249471
3282.9	-1.4884161
3282.95	-2.5408988
3283	-3.4609509
3283.05	-4.0915013
3283.1	-4.3456965
3283.15	-4.1625519
3283.2	-3.5507642
3283.25	-2.5519647
3283.3	-1.2614602
3283.35	0.23001846
3283.4	1.8103882
3283.45	3.3920107
3283.5	4.8642929
3283.55	6.1439857
3283.6	7.1479148
3283.65	7.8257403
3283.7	8.1421981
3283.75	8.0889483
3283.8	7.6953503
3283.85	7.0388527
3283.9	6.2067421
3283.95	5.3449406
3284	4.5663986
3284.05	3.9931103
3284.1	3.6855626
3284.15	3.6816335
3284.2	3.9380479
3284.25	4.3508901
3284.3	4.775058
3284.35	5.0572292
3284.4	5.0113933
3284.45	4.5492121
3284.5	3.6266425
3284.55	2.2946439
3284.6	0.67287395
3284.65	-1.0525466
3284.7	-2.7003562
3284.75	-4.0647586
3284.8	-5.0089231
3284.85	-5.4389537
3284.9	-5.3445605
3284.95	-4.7443777
3285	-3.7286832
3285.05	-2.3934223
3285.1	-0.86445018
3285.15	0.75884141
3285.2	2.3647273
3285.25	3.8763529
3285.3	5.225874
3285.35	6.3759162
3285.4	7.2886973
3285.45	7.9636274
3285.5	8.3949936
3285.55	8.6073779
3285.6	8.6088654
3285.65	8.4204197
3285.7	8.0589541
3285.75	7.5552408
3285.8	6.9161039
3285.85	6.1765656
3285.9	5.3597178
3285.95	4.4853534
3286	3.5605109
3286.05	2.6175042
3286.1	1.6564528
3286.15	0.72594547
3286.2	-0.14956041
3286.25	-0.92302285
3286.3	-1.5523263
3286.35	-1.9807702
3286.4	-2.1802736
3286.45	-2.117263
3286.5	-1.8004
3286.55	-1.2365643
3286.6	-0.46541243
3286.65	0.47559974
3286.7	1.516
3286.75	2.6172618
3286.8	3.7212866
3286.85	4.7822586
3286.9	5.7647215
3286.95	6.6425139
3287	7.3907248
3287.05	7.9802446
3287.1	8.3836202
3287.15	8.5771004
3287.2	8.5362572
3287.25	8.2615167
3287.3	7.7582645
3287.35	7.0706135
3287.4	6.2300705
3287.45	5.302875
3287.5	4.3393158
3287.55	3.4241295
3287.6	2.5945214
3287.65	1.9016494
3287.7	1.3355426
3287.75	0.89655751
3287.8	0.54822837
3287.85	0.25777432
3287.9	-0.04076616
3287.95	-0.38595022
3288	-0.80006213
3288.05	-1.2733161
3288.1	-1.7964964
3288.15	-2.305237
3288.2	-2.7551658
3288.25	-3.0725348
3288.3	-3.2236234
3288.35	-3.1877015
3288.4	-2.9751995
3288.45	-2.6187084
