# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T15:20:57
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3302.35	17.690758
3302.4	16.95691
3302.45	16.11516
3302.5	15.158179
3302.55	14.122127
3302.6	13.029227
3302.65	11.93515
3302.7	10.852406
3302.75	9.8176856
3302.8	8.8065086
3302.85	7.8140975
3302.9	6.7672425
3302.95	5.6177678
3303	4.2883768
3303.05	2.7355297
3303.1	0.91795934
3303.15	-1.1498285
3303.2	-3.4462753
3303.25	-5.8951223
3303.3	-8.4085969
3303.35	-10.867343
3303.4	-13.178293
3303.45	-15.230233
3303.5	-16.965235
3303.55	-18.32761
3303.6	-19.325312
3303.65	-19.9699
3303.7	-20.320227
3303.75	-20.427772
3303.8	-20.359903
3303.85	-20.176409
3303.9	-19.930115
3303.95	-19.644908
3304	-19.35113
3304.05	-19.071379
3304.1	-18.835639
3304.15	-18.641798
3304.2	-18.503486
3304.25	-18.413194
3304.3	-18.350263
3304.35	-18.287966
3304.4	-18.205247
3304.45	-18.080186
3304.5	-17.8994
3304.55	-17.643192
3304.6	-17.329287
3304.65	-16.97341
3304.7	-16.612518
3304.75	-16.270544
3304.8	-15.982247
3304.85	-15.770524
3304.9	-15.672396
3304.95	-15.677444
3305	-15.787295
3305.05	-15.954814
3305.1	-16.13241
3305.15	-16.263345
3305.2	-16.294286
3305.25	-16.16608
3305.3	-15.860577
3305.35	-15.357714
3305.4	-14.680507
3305.45	-13.855397
3305.5	-12.977868
3305.55	-12.107849
3305.6	-11.346444
3305.65	-10.768446
3305.7	-10.453971
3305.75	-10.429049
3305.8	-10.719513
3305.85	-11.289135
3305.9	-12.090393
3305.95	-13.028698
3306	-14.032792
3306.05	-15.005155
3306.1	-15.868248
3306.15	-16.553479
3306.2	-17.033334
3306.25	-17.312832
3306.3	-17.43254
3306.35	-17.438901
3306.4	-17.422757
3306.45	-17.469445
3306.5	-17.680257
3306.55	-18.104691
3306.6	-18.808209
3306.65	-19.779413
3306.7	-20.993034
3306.75	-22.367611
3306.8	-23.816668
3306.85	-25.209856
3306.9	-26.437591
3306.95	-27.363317
3307	-27.912158
3307.05	-28.014718
3307.1	-27.679374
3307.15	-26.928176
3307.2	-25.848837
3307.25	-24.528423
3307.3	-23.085906
3307.35	-21.611405
3307.4	-20.208185
3307.45	-18.914488
3307.5	-17.777929
3307.55	-16.772444
3307.6	-15.86314
3307.65	-14.988744
3307.7	-14.096728
3307.75	-13.12188
3307.8	-12.031073
3307.85	-10.801528
3307.9	-9.4663428
3307.95	-8.0511336
3308	-6.6189179
3308.05	-5.2259065
3308.1	-3.9546603
3308.15	-2.8645678
3308.2	-2.0342284
3308.25	-1.5031699
3308.3	-1.3156211
3308.35	-1.4723927
3308.4	-1.9641814
3308.45	-2.7351373
3308.5	-3.7302169
3308.55	-4.8447192
3308.6	-6.0064554
3308.65	-7.1097885
3308.7	-8.0728831
3308.75	-8.8132595
3308.8	-9.2900187
3308.85	-9.4539472
3308.9	-9.3169646
3308.95	-8.8760291
3309	-8.1938497
3309.05	-7.330709
3309.1	-6.3710752
3309.15	-5.3724094
3309.2	-4.4200493
3309.25	-3.5649473
3309.3	-2.8653831
3309.35	-2.3215665
3309.4	-1.9472601
3309.45	-1.7212186
3309.5	-1.629609
3309.55	-1.6271334
3309.6	-1.6831817
3309.65	-1.7560427
3309.7	-1.8259892
3309.75	-1.8697692
3309.8	-1.8857401
3309.85	-1.8704136
3309.9	-1.8472694
3309.95	-1.8295154
3310	-1.8741439
3310.05	-2.0001852
3310.1	-2.2485677
3310.15	-2.6205759
3310.2	-3.0950976
3310.25	-3.6448097
3310.3	-4.2345264
3310.35	-4.8049815
3310.4	-5.3202678
3310.45	-5.7054679
3310.5	-5.9440442
3310.55	-6.0088783
3310.6	-5.9021159
3310.65	-5.640124
3310.7	-5.2627415
3310.75	-4.796625
3310.8	-4.2914865
3310.85	-3.772488
3310.9	-3.285948
3310.95	-2.8306928
3311	-2.4338415
3311.05	-2.0813463
3311.1	-1.7747658
3311.15	-1.5006097
3311.2	-1.2608183
3311.25	-1.0589993
3311.3	-0.92221269
3311.35	-0.86345676
3311.4	-0.90989207
3311.45	-1.0712708
3311.5	-1.368583
3311.55	-1.7871374
3311.6	-2.3149249
3311.65	-2.9087161
3311.7	-3.5412087
3311.75	-4.1611356
3311.8	-4.7501219
3311.85	-5.2735092
3311.9	-5.7311683
3311.95	-6.0865684
3312	-6.3506758
3312.05	-6.5030395
3312.1	-6.5631647
3312.15	-6.5257003
3312.2	-6.4009765
3312.25	-6.1887023
3312.3	-5.8868317
3312.35	-5.4933624
3312.4	-5.0124849
3312.45	-4.4274754
3312.5	-3.7546835
3312.55	-2.9777095
3312.6	-2.1091058
3312.65	-1.1443328
3312.7	-0.11375199
3312.75	0.97574028
3312.8	2.0683472
3312.85	3.1317166
3312.9	4.0977643
3312.95	4.9312314
3313	5.5741278
3313.05	6.0000188
3313.1	6.1792529
3313.15	6.1140436
3313.2	5.8088783
3313.25	5.3062955
3313.3	4.648962
3313.35	3.9081963
3313.4	3.1291049
3313.45	2.3920496
3313.5	1.7456916
3313.55	1.2516704
3313.6	0.8924104
3313.65	0.67717252
3313.7	0.57867616
3313.75	0.58743698
3313.8	0.6404703
3313.85	0.70416394
3313.9	0.73704715
3313.95	0.73725088
3314	0.67313886
3314.05	0.5540731
3314.1	0.38759841
3314.15	0.21977583
3314.2	0.057671778
3314.25	-0.064210722
3314.3	-0.12437048
3314.35	-0.099114849
3314.4	0.0030304514
3314.45	0.20633333
3314.5	0.49976784
3314.55	0.89097201
3314.6	1.3589463
3314.65	1.8954832
3314.7	2.4469183
3314.75	2.9761314
3314.8	3.4314103
3314.85	3.7644857
3314.9	3.9158203
3314.95	3.8678615
3315	3.5967258
3315.05	3.1036074
3315.1	2.4034375
3315.15	1.5488767
3315.2	0.59124235
3315.25	-0.39544568
3315.3	-1.3638895
3315.35	-2.247399
3315.4	-3.0187687
3315.45	-3.6517647
3315.5	-4.1493784
3315.55	-4.5091768
3315.6	-4.7419573
3315.65	-4.8420084
3315.7	-4.8192476
3315.75	-4.6672604
3315.8	-4.3850092
3315.85	-3.9520901
3315.9	-3.3750069
3315.95	-2.6540129
3316	-1.8262152
3316.05	-0.90007986
3316.1	0.08105928
3316.15	1.062997
3316.2	1.9740882
3316.25	2.7528735
3316.3	3.352266
3316.35	3.7420263
3316.4	3.8889325
3316.45	3.8103766
3316.5	3.5182241
3316.55	3.0580325
3316.6	2.4615568
3316.65	1.8167554
3316.7	1.1559926
3316.75	0.54238412
3316.8	0.016467954
3316.85	-0.39358619
3316.9	-0.6760848
3316.95	-0.80251528
3317	-0.78952662
3317.05	-0.63445032
3317.1	-0.35179665
3317.15	0.036822253
3317.2	0.4962676
3317.25	1.0007008
3317.3	1.4889043
3317.35	1.9263714
3317.4	2.2498951
3317.45	2.4320988
3317.5	2.4278669
3317.55	2.2373225
3317.6	1.8620397
3317.65	1.339385
3317.7	0.70585653
3317.75	0.038521211
3317.8	-0.60761943
3317.85	-1.1532746
3317.9	-1.5566398
3317.95	-1.7810128
3318	-1.8085508
3318.05	-1.6409579
3318.1	-1.3128743
3318.15	-0.84070364
3318.2	-0.27531398
3318.25	0.35360243
3318.3	0.99609322
3318.35	1.6553385
3318.4	2.2815946
3318.45	2.866243
3318.5	3.3794893
3318.55	3.8214117
3318.6	4.1625371
3318.65	4.4217591
3318.7	4.601489
3318.75	4.725733
3318.8	4.8189115
3318.85	4.930512
3318.9	5.0870994
3318.95	5.3324151
3319	5.6483372
3319.05	6.0366005
3319.1	6.4485128
3319.15	6.8336619
3319.2	7.1171714
3319.25	7.2587324
3319.3	7.1883908
3319.35	6.8971204
3319.4	6.3774012
3319.45	5.6888403
3319.5	4.8799766
3319.55	4.0441921
3319.6	3.2578151
3319.65	2.5893438
3319.7	2.1007342
3319.75	1.8361233
3319.8	1.7948877
3319.85	1.9737526
3319.9	2.3362327
3319.95	2.8524413
3320	3.4683204
3320.05	4.1417662
3320.1	4.8084876
3320.15	5.4413176
3320.2	5.9958992
3320.25	6.4367892
3320.3	6.7495512
3320.35	6.9322274
3320.4	6.9842316
3320.45	6.9255038
3320.5	6.7569709
3320.55	6.5354279
3320.6	6.2690112
3320.65	5.9978883
3320.7	5.7391605
3320.75	5.5096893
3320.8	5.3129826
3320.85	5.1758855
3320.9	5.0824555
3320.95	5.0315018
3321	5.0024871
3321.05	5.0031893
3321.1	4.9893639
3321.15	4.9499168
3321.2	4.8580839
3321.25	4.7046852
3321.3	4.4704909
3321.35	4.1684257
3321.4	3.8017791
3321.45	3.4115608
3321.5	3.0168855
3321.55	2.669344
3321.6	2.3716612
3321.65	2.1715534
3321.7	2.0719115
3321.75	2.0870175
3321.8	2.2031274
3321.85	2.4088541
3321.9	2.665892
3321.95	2.9450522
3322	3.1842201
3322.05	3.3596494
3322.1	3.4448906
3322.15	3.4349365
3322.2	3.3184305
3322.25	3.127265
3322.3	2.884083
3322.35	2.6330156
3322.4	2.4117918
3322.45	2.2669861
3322.5	2.2232529
3322.55	2.3047574
3322.6	2.4963732
3322.65	2.7971838
3322.7	3.1446643
3322.75	3.5034701
3322.8	3.7960414
3322.85	3.9714102
3322.9	3.9816094
3322.95	3.8031501
3323	3.4195635
3323.05	2.8556314
3323.1	2.1576602
3323.15	1.3965221
3323.2	0.63793323
3323.25	-0.038032399
3323.3	-0.57071803
3323.35	-0.91372245
3323.4	-1.0419074
3323.45	-0.92837596
3323.5	-0.58226466
3323.55	-0.029560347
3323.6	0.67334895
3323.65	1.4796159
3323.7	2.3121194
3323.75	3.1317907
3323.8	3.8879184
3323.85	4.5569568
3323.9	5.1137439
3323.95	5.5550519
3324	5.8787666
3324.05	6.1188635
3324.1	6.2690439
3324.15	6.3653698
3324.2	6.4024026
3324.25	6.4032412
3324.3	6.3512179
3324.35	6.2598102
3324.4	6.1070891
3324.45	5.8905083
3324.5	5.5680369
3324.55	5.1555871
3324.6	4.6241534
3324.65	3.9975417
3324.7	3.2698824
3324.75	2.4700298
3324.8	1.6088877
3324.85	0.74075429
3324.9	-0.11233907
3324.95	-0.8988884
3325	-1.5850619
3325.05	-2.1151568
3325.1	-2.4713399
3325.15	-2.6247778
3325.2	-2.5789396
3325.25	-2.3277139
3325.3	-1.8920721
3325.35	-1.3005651
3325.4	-0.61116423
3325.45	0.1275628
3325.5	0.8408332
3325.55	1.4833604
3325.6	2.0000719
3325.65	2.3597012
3325.7	2.5457712
3325.75	2.5766939
3325.8	2.4716505
3325.85	2.29336
3325.9	2.0767274
3325.95	1.8791075
3326	1.7335351
3326.05	1.6826037
3326.1	1.732712
3326.15	1.8981053
3326.2	2.1441559
3326.25	2.4399105
3326.3	2.7527735
3326.35	3.042368
3326.4	3.2621139
3326.45	3.3917204
3326.5	3.3954239
3326.55	3.2887029
3326.6	3.0657242
3326.65	2.7633992
3326.7	2.4123261
3326.75	2.0672767
3326.8	1.7528739
3326.85	1.5147975
3326.9	1.3662296
3326.95	1.3182458
3327	1.3550349
3327.05	1.4754345
3327.1	1.6534235
3327.15	1.8796091
3327.2	2.1137015
3327.25	2.3545998
3327.3	2.5865171
3327.35	2.8146013
3327.4	3.0124653
3327.45	3.21578
3327.5	3.4023384
3327.55	3.5883347
3327.6	3.7719495
3327.65	3.9691105
3327.7	4.1612669
3327.75	4.3564802
3327.8	4.536778
3327.85	4.7073482
3327.9	4.8494609
3327.95	4.9559413
3328	5.00176
3328.05	4.9850828
3328.1	4.8765037
3328.15	4.6853227
3328.2	4.3995703
3328.25	4.0363171
3328.3	3.5905007
3328.35	3.0799557
3328.4	2.5203778
3328.45	1.9583878
3328.5	1.3721859
3328.55	0.81265623
3328.6	0.28535579
3328.65	-0.1870673
3328.7	-0.59748025
3328.75	-0.91820177
3328.8	-1.1454256
3328.85	-1.2631394
3328.9	-1.2770102
3328.95	-1.1642114
3329	-0.94010723
3329.05	-0.61310694
3329.1	-0.20553438
3329.15	0.27118477
3329.2	0.76068522
3329.25	1.2532198
3329.3	1.6911862
3329.35	2.0566877
3329.4	2.3204983
3329.45	2.4761116
3329.5	2.5201045
3329.55	2.4551511
3329.6	2.2878438
3329.65	2.0482948
3329.7	1.7453728
3329.75	1.4169455
3329.8	1.0501593
3329.85	0.66620524
3329.9	0.26319158
3329.95	-0.14248239
3330	-0.557125
3330.05	-0.95033463
3330.1	-1.3301404
3330.15	-1.6706328
3330.2	-1.966437
3330.25	-2.1875239
3330.3	-2.341205
3330.35	-2.4090915
3330.4	-2.3973561
3330.45	-2.2928207
3330.5	-2.1315693
3330.55	-1.9095428
3330.6	-1.6615641
3330.65	-1.3899573
3330.7	-1.1282973
3330.75	-0.86936037
3330.8	-0.63690781
3330.85	-0.42956309
3330.9	-0.25118205
3330.95	-0.091691913
3331	0.029623509
3331.05	0.13641366
3331.1	0.21091542
3331.15	0.26132027
3331.2	0.28184237
3331.25	0.27617296
3331.3	0.23591684
3331.35	0.1530549
3331.4	0.020377012
3331.45	-0.14848377
3331.5	-0.35158701
3331.55	-0.57316642
3331.6	-0.82422338
3331.65	-1.0730393
3331.7	-1.3145583
3331.75	-1.5214915
3331.8	-1.7046129
3331.85	-1.8666032
3331.9	-2.0207268
3331.95	-2.1804039
3332	-2.3713397
3332.05	-2.5924357
3332.1	-2.8735369
3332.15	-3.2036222
3332.2	-3.5906831
3332.25	-4.0163549
3332.3	-4.4739162
3332.35	-4.9177953
3332.4	-5.3265953
3332.45	-5.6615501
3332.5	-5.9099277
3332.55	-6.0530753
3332.6	-6.0955957
3332.65	-6.042239
3332.7	-5.9065989
3332.75	-5.7102151
3332.8	-5.4806447
3332.85	-5.2290539
3332.9	-5.0020002
3332.95	-4.8013312
3333	-4.6478124
3333.05	-4.5215866
3333.1	-4.442384
3333.15	-4.4020124
3333.2	-4.398514
3333.25	-4.4148014
3333.3	-4.4527329
3333.35	-4.4770999
3333.4	-4.4853996
3333.45	-4.4733
3333.5	-4.4370953
3333.55	-4.3659864
3333.6	-4.280089
3333.65	-4.186936
3333.7	-4.1093201
3333.75	-4.0511885
3333.8	-4.0234345
3333.85	-4.0211316
3333.9	-4.0427919
3333.95	-4.0661722
3334	-4.0793637
3334.05	-4.0513568
3334.1	-3.9605248
3334.15	-3.7795221
3334.2	-3.4851677
3334.25	-3.0747165
3334.3	-2.558914
3334.35	-1.9275065
3334.4	-1.1845389
3334.45	-0.34641874
3334.5	0.53891163
3334.55	1.4751821
3334.6	2.4232006
3334.65	3.3549431
3334.7	4.2312821
3334.75	5.0208992
3334.8	5.68034
3334.85	6.2045413
3334.9	6.5619628
3334.95	6.7631451
3335	6.8169197
3335.05	6.753418
3335.1	6.5914826
3335.15	6.4006859
3335.2	6.2108128
3335.25	6.0733677
3335.3	6.0019301
3335.35	6.0324072
3335.4	6.1467385
3335.45	6.3547204
3335.5	6.6262139
3335.55	6.9366858
3335.6	7.2451699
3335.65	7.5348681
3335.7	7.766323
3335.75	7.9378409
3335.8	8.0446947
3335.85	8.1061341
3335.9	8.1265598
3335.95	8.1445612
3336	8.1827537
3336.05	8.2706652
3336.1	8.4109329
3336.15	8.6254364
3336.2	8.901688
3336.25	9.2365733
3336.3	9.5966005
3336.35	9.9806637
3336.4	10.346288
3336.45	10.679905
3336.5	10.944116
3336.55	11.148923
3336.6	11.270157
3336.65	11.318057
3336.7	11.282519
3336.75	11.179024
3336.8	11.015148
3336.85	10.816347
3336.9	10.58946
3336.95	10.364931
3337	10.155894
3337.05	9.9839388
3337.1	9.846494
3337.15	9.7508241
3337.2	9.6969616
3337.25	9.6713779
3337.3	9.6475661
3337.35	9.6173824
3337.4	9.5448238
3337.45	9.415029
3337.5	9.1995032
3337.55	8.9200729
3337.6	8.5653736
3337.65	8.1643661
3337.7	7.7343804
3337.75	7.3135251
3337.8	6.913929
3337.85	6.573213
3337.9	6.2893247
3337.95	6.0831646
3338	5.9375809
3338.05	5.851534
3338.1	5.8117051
3338.15	5.8094598
3338.2	5.8274681
3338.25	5.8550506
3338.3	5.8614593
3338.35	5.8370023
3338.4	5.7640359
3338.45	5.6406722
3338.5	5.4473384
3338.55	5.1966952
3338.6	4.8943144
3338.65	4.5632548
3338.7	4.2068027
3338.75	3.8458143
3338.8	3.4848615
3338.85	3.1370446
3338.9	2.799322
3338.95	2.4828136
3339	2.1769139
3339.05	1.8813519
3339.1	1.5844119
3339.15	1.2877617
3339.2	0.99053723
3339.25	0.69868752
3339.3	0.4164621
3339.35	0.16614807
3339.4	-0.04582394
3339.45	-0.20213395
3339.5	-0.30337413
3339.55	-0.3331651
3339.6	-0.2959495
3339.65	-0.19558331
3339.7	-0.047400614
3339.75	0.13769528
3339.8	0.33852804
3339.85	0.54251365
3339.9	0.73252682
3339.95	0.89784315
3340	1.0275562
3340.05	1.1204472
3340.1	1.1725109
3340.15	1.1933199
3340.2	1.1800258
3340.25	1.1455985
3340.3	1.0940715
3340.35	1.0348541
3340.4	0.9699964
3340.45	0.90670953
3340.5	0.84542203
3340.55	0.78806079
3340.6	0.73042222
3340.65	0.67616103
3340.7	0.62219248
3340.75	0.56888201
3340.8	0.51485974
3340.85	0.46257238
3340.9	0.4110823
3340.95	0.36246341
3341	0.31612945
3341.05	0.27344278
3341.1	0.23373129
3341.15	0.19829574
3341.2	0.16620359
3341.25	0.13876616
3341.3	0.11468021
3341.35	0.09396374
3341.4	0.076247559
3341.45	0.061345864
3341.5	0.048362543
3341.55	0.037398521
3341.6	0.028014028
3341.65	0.02013432
3341.7	0.013525798
3341.75	0.008345294
3341.8	0.004444915
3341.85	0.0018279315
3341.9	0.00040523195
3341.95	0
