# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 4498 ps, Average over 67108 waveforms. Timestamp: 2018-03-03T15:51:41
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
4513.1	-2.9163177
4513.15	-3.093621
4513.2	-3.0386072
4513.25	-3.2105176
4513.3	-3.1464679
4513.35	-3.3016483
4513.4	-3.2203753
4513.45	-3.3699277
4513.5	-3.2843108
4513.55	-3.4280788
4513.6	-3.3355347
4513.65	-3.4647428
4513.7	-3.3541527
4513.75	-3.4793713
4513.8	-3.3801319
4513.85	-3.5077015
4513.9	-3.4051233
4513.95	-3.5404419
4514	-3.4371002
4514.05	-3.5601991
4514.1	-3.4609724
4514.15	-3.6026044
4514.2	-3.5299899
4514.25	-3.692048
4514.3	-3.6342402
4514.35	-3.8105503
4514.4	-3.7502787
4514.45	-3.9028379
4514.5	-3.8178668
4514.55	-3.9495511
4514.6	-3.8058177
4514.65	-3.8493476
4514.7	-3.6088759
4514.75	-3.530486
4514.8	-3.1461718
4514.85	-2.9040362
4514.9	-2.3443996
4514.95	-1.940863
4515	-1.2610956
4515.05	-0.79587536
4515.1	-0.098771894
4515.15	0.31824362
4515.2	0.8797847
4515.25	1.1136675
4515.3	1.4458574
4515.35	1.3964767
4515.4	1.4076022
4515.45	1.0293198
4515.5	0.72007401
4515.55	0.030789568
4515.6	-0.5653364
4515.65	-1.5119925
4515.7	-2.3289094
4515.75	-3.4311279
4515.8	-4.3466762
4515.85	-5.5094201
4515.9	-6.4482394
4515.95	-7.5886945
4516	-8.4617784
4516.05	-9.5174934
4516.1	-10.287705
4516.15	-11.217873
4516.2	-11.856438
4516.25	-12.658648
4516.3	-13.186591
4516.35	-13.896109
4516.4	-14.345988
4516.45	-15.010092
4516.5	-15.447625
4516.55	-16.136289
4516.6	-16.632931
4516.65	-17.396691
4516.7	-17.969494
4516.75	-18.813609
4516.8	-19.481878
4516.85	-20.402739
4516.9	-21.11366
4516.95	-22.06945
4517	-22.779795
4517.05	-23.683067
4517.1	-24.330899
4517.15	-25.162922
4517.2	-25.715372
4517.25	-26.475491
4517.3	-27.010329
4517.35	-27.813341
4517.4	-28.473869
4517.45	-29.515803
4517.5	-30.511066
4517.55	-31.95248
4517.6	-33.418812
4517.65	-35.370947
4517.7	-37.294788
4517.75	-39.558371
4517.8	-41.56398
4517.85	-43.526059
4517.9	-44.589426
4517.95	-44.710042
4518	-42.686152
4518.05	-37.92601
4518.1	-28.641177
4518.15	-13.657428
4518.2	9.3993054
4518.25	42.069547
4518.3	86.596218
4518.35	143.76916
4518.4	214.30906
4518.45	296.66125
4518.5	388.66994
4518.55	485.81907
4518.6	583.33621
4518.65	674.85596
4518.7	754.74606
4518.75	816.8847
4518.8	856.91972
4518.85	870.88702
4518.9	857.27798
4518.95	815.28794
4519	746.54893
4519.05	653.20953
4519.1	539.51832
4519.15	409.82943
4519.2	270.11851
4519.25	125.75666
4519.3	-17.142085
4519.35	-153.8637
4519.4	-279.51316
4519.45	-391.03676
4519.5	-485.4186
4519.55	-561.5206
4519.6	-618.22198
4519.65	-656.15435
4519.7	-675.68901
4519.75	-678.70285
4519.8	-666.57551
4519.85	-641.89593
4519.9	-606.49537
4519.95	-563.23838
4520	-514.10865
4520.05	-461.87701
4520.1	-408.20026
4520.15	-355.42347
4520.2	-304.62233
4520.25	-257.43486
4520.3	-214.1888
4520.35	-175.83016
4520.4	-142.01273
4520.45	-113.03924
4520.5	-88.152994
4520.55	-67.444193
4520.6	-50.040799
4520.65	-35.983239
4520.7	-24.448557
4520.75	-15.578013
4520.8	-8.6181644
4520.85	-3.7675516
4520.9	-0.34291024
4520.95	1.4003593
4521	2.1463206
4521.05	1.6636082
4521.1	0.638278
4521.15	-1.1410858
4521.2	-2.9910723
4521.25	-5.1562915
4521.3	-6.9580814
4521.35	-8.6279775
4521.4	-9.5501538
4521.45	-10.023023
4521.5	-9.4515892
4521.55	-8.2104226
4521.6	-5.8260147
4521.65	-2.794281
4521.7	1.2345704
4521.75	5.6378984
4521.8	10.6502
4521.85	15.57884
4521.9	20.6739
4521.95	25.264987
4522	29.637811
4522.05	33.237094
4522.1	36.495124
4522.15	38.973257
4522.2	41.187639
4522.25	42.78714
4522.3	44.312431
4522.35	45.361087
4522.4	46.390736
4522.45	46.913019
4522.5	47.297194
4522.55	46.983904
4522.6	46.328288
4522.65	44.807863
4522.7	42.895878
4522.75	40.21346
4522.8	37.360751
4522.85	34.04537
4522.9	30.944986
4522.95	27.790094
4523	25.194784
4523.05	22.814976
4523.1	21.177613
4523.15	19.821459
4523.2	19.179205
4523.25	18.710755
4523.3	18.77903
4523.35	18.806874
4523.4	19.126788
4523.45	19.157776
4523.5	19.271032
4523.55	18.917617
4523.6	18.475498
4523.65	17.406655
4523.7	16.117954
4523.75	14.098816
4523.8	11.811003
4523.85	8.8770136
4523.9	5.8751764
4523.95	2.4993555
4524	-0.62265577
4524.05	-3.7666221
4524.1	-6.2919658
4524.15	-8.5147812
4524.2	-9.8764542
4524.25	-10.785769
4524.3	-10.760107
4524.35	-10.264958
4524.4	-8.9028599
4524.45	-7.1974258
4524.5	-4.7499913
4524.55	-2.0891421
4524.6	1.1466834
4524.65	4.3922102
4524.7	7.9832103
4524.75	11.324689
4524.8	14.716872
4524.85	17.573093
4524.9	20.272247
4524.95	22.276139
4525	23.984776
4525.05	24.960328
4525.1	25.704321
4525.15	25.791248
4525.2	25.736593
4525.25	25.170584
4525.3	24.581894
4525.35	23.51123
4525.4	22.464702
4525.45	20.999258
4525.5	19.557759
4525.55	17.667365
4525.6	15.8129
4525.65	13.572895
4525.7	11.462056
4525.75	9.1137518
4525.8	7.1033152
4525.85	5.1270418
4525.9	3.7409691
4525.95	2.5752406
4526	2.1551701
4526.05	2.0491894
4526.1	2.6873059
4526.15	3.5567381
4526.2	5.0439161
4526.25	6.6074277
4526.3	8.6079212
4526.35	10.492759
4526.4	12.67375
4526.45	14.676896
4526.5	16.92461
4526.55	18.944096
4526.6	21.172243
4526.65	23.110357
4526.7	25.146348
4526.75	26.749431
4526.8	28.321147
4526.85	29.353202
4526.9	30.231674
4526.95	30.456151
4527	30.4783
4527.05	29.844323
4527.1	29.027426
4527.15	27.600973
4527.2	26.066847
4527.25	24.016915
4527.3	21.960072
4527.35	19.471795
4527.4	17.062363
4527.45	14.311735
4527.5	11.690068
4527.55	8.7586359
4527.6	6.0188061
4527.65	3.0666128
4527.7	0.39333474
4527.75	-2.3969309
4527.8	-4.7316175
4527.85	-6.9544075
4527.9	-8.4959081
4527.95	-9.6975234
4528	-10.028446
4528.05	-9.8852414
4528.1	-8.8168156
4528.15	-7.3245825
4528.2	-5.0362275
4528.25	-2.5262199
4528.3	0.52211857
4528.35	3.4954947
4528.4	6.6929013
4528.45	9.497538
4528.5	12.214944
4528.55	14.271757
4528.6	16.070184
4528.65	17.14207
4528.7	17.943058
4528.75	18.063203
4528.8	18.037357
4528.85	17.488297
4528.9	16.934565
4528.95	15.966354
4529	15.103624
4529.05	13.912262
4529.1	12.867806
4529.15	11.502675
4529.2	10.32401
4529.25	8.8745439
4529.3	7.623069
4529.35	6.1472884
4529.4	4.959745
4529.45	3.6369939
4529.5	2.6810508
4529.55	1.6593563
4529.6	1.0756183
4529.65	0.50768516
4529.7	0.43508154
4529.75	0.39424925
4529.8	0.85215117
4529.85	1.3345206
4529.9	2.2718507
4529.95	3.1844321
4530	4.5492461
4530.05	5.8765324
4530.1	7.5671693
4530.15	9.0932897
4530.2	10.853239
4530.25	12.280955
4530.3	13.710896
4530.35	14.569478
4530.4	15.246706
4530.45	15.203219
4530.5	14.863304
4530.55	13.793211
4530.6	12.554398
4530.65	10.790255
4530.7	9.1145321
4530.75	7.253114
4530.8	5.8346042
4530.85	4.5111332
4530.9	3.8185181
4530.95	3.3300113
4531	3.4654441
4531.05	3.6817175
4531.1	4.3337008
4531.15	4.8248811
4531.2	5.5072465
4531.25	5.8127246
4531.3	6.1467245
4531.35	6.0242454
4531.4	5.9458573
4531.45	5.5236508
4531.5	5.3139059
4531.55	4.9429005
4531.6	4.9600101
4531.65	4.9612616
4531.7	5.43452
4531.75	5.9150691
4531.8	6.8544533
4531.85	7.7354012
4531.9	8.9626896
4531.95	10.022386
4532	11.305505
4532.05	12.259279
4532.1	13.280727
4532.15	13.824493
4532.2	14.273293
4532.25	14.106216
4532.3	13.786278
4532.35	12.889177
4532.4	11.929718
4532.45	10.54256
4532.5	9.3416154
4532.55	7.9852126
4532.6	7.0249853
4532.65	6.0695206
4532.7	5.6191912
4532.75	5.1687682
4532.8	5.1010477
4532.85	4.8558602
4532.9	4.7671752
4532.95	4.2488393
4533	3.7038226
4533.05	2.6637283
4533.1	1.6400625
4533.15	0.24561225
4533.2	-0.93702575
4533.25	-2.2384303
4533.3	-3.0814527
4533.35	-3.8287505
4533.4	-3.9584611
4533.45	-3.8980194
4533.5	-3.152869
4533.55	-2.1760372
4533.6	-0.54280839
4533.65	1.2517064
4533.7	3.6095727
4533.75	5.9451947
4533.8	8.5650752
4533.85	10.863242
4533.9	13.118504
4533.95	14.674116
4534	15.84664
4534.05	16.111208
4534.1	15.905525
4534.15	14.818167
4534.2	13.469241
4534.25	11.586149
4534.3	9.8264597
4534.35	7.9520101
4534.4	6.5927437
4534.45	5.3807264
4534.5	4.7994863
4534.55	4.3170486
4534.6	4.2482308
4534.65	3.9641938
4534.7	3.7606249
4534.75	3.0650712
4534.8	2.2861968
4534.85	0.97963759
4534.9	-0.29843538
4534.95	-1.8552389
4535	-3.0631207
4535.05	-4.2246022
4535.1	-4.721717
4535.15	-4.8985742
4535.2	-4.263635
4535.25	-3.267424
4535.3	-1.5058188
4535.35	0.47684425
4535.4	3.0042011
4535.45	5.4524905
4535.5	8.1239069
4535.55	10.37865
4535.6	12.507591
4535.65	13.924679
4535.7	14.999312
4535.75	15.224312
4535.8	15.059083
4535.85	14.112581
4535.9	12.945808
4535.95	11.213874
4536	9.5542926
4536.05	7.6910018
4536.1	6.2260439
4536.15	4.8309634
4536.2	4.0826597
4536.25	3.5546362
4536.3	3.6515582
4536.35	3.8378047
4536.4	4.4329438
4536.45	4.8266369
4536.5	5.3352833
4536.55	5.37268
4536.6	5.3192706
4536.65	4.7165289
4536.7	4.0762768
4536.75	3.0372708
4536.8	2.1698131
4536.85	1.1532042
4536.9	0.56493222
4536.95	0.0042815493
4537	-0.015986801
4537.05	0.071624587
4537.1	0.70280885
4537.15	1.3742779
4537.2	2.5010185
4537.25	3.570714
4537.3	4.9593598
4537.35	6.1256853
4537.4	7.4504092
4537.45	8.4065232
4537.5	9.3726296
4537.55	9.7999021
4537.6	10.11352
4537.65	9.8542724
4537.7	9.5080524
4537.75	8.7069491
4537.8	8.0172122
4537.85	7.1010673
4537.9	6.5261669
4537.95	5.9393316
4538	5.8511936
4538.05	5.7903103
4538.1	6.1327377
4538.15	6.3046426
4538.2	6.6026701
4538.25	6.4084504
4538.3	6.0587907
4538.35	5.0552609
4538.4	3.8851877
4538.45	2.1544229
4538.5	0.46893519
4538.55	-1.4327586
4538.6	-2.9485834
4538.65	-4.3962615
4538.7	-5.194418
4538.75	-5.7426307
4538.8	-5.5978587
4538.85	-5.249656
4538.9	-4.2791685
4538.95	-3.2017486
4539	-1.6410246
4539.05	-0.1263936
4539.1	1.7350081
4539.15	3.399162
4539.2	5.2563782
4539.25	6.7821798
4539.3	8.3698419
4539.35	9.5097954
4539.4	10.654205
4539.45	11.308308
4539.5	11.92636
4539.55	12.08341
4539.6	12.254182
4539.65	12.006842
4539.7	11.841779
4539.75	11.323035
4539.8	10.935832
4539.85	10.231468
4539.9	9.6710782
4539.95	8.7914054
4540	8.0650795
4540.05	7.0593141
4540.1	6.256953
4540.15	5.2338156
4540.2	4.5027316
4540.25	3.6706324
4540.3	3.2522067
4540.35	2.8358288
4540.4	2.9082714
4540.45	3.0162921
4540.5	3.6144695
4540.55	4.2056896
4540.6	5.2027742
4540.65	6.0964306
4540.7	7.2916789
4540.75	8.2655616
4540.8	9.4357744
4540.85	10.309778
4540.9	11.294061
4540.95	11.877565
4541	12.48396
4541.05	12.617744
4541.1	12.69528
4541.15	12.259327
4541.2	11.784462
4541.25	10.823235
4541.3	9.8876708
4541.35	8.6004505
4541.4	7.482623
4541.45	6.1359664
4541.5	5.1002528
4541.55	3.9629059
4541.6	3.1911297
4541.65	2.3086834
4541.7	1.7553542
4541.75	1.0234358
4541.8	0.52903673
4541.85	-0.23830246
4541.9	-0.81365348
4541.95	-1.6609865
4542	-2.2785245
4542.05	-3.0769515
4542.1	-3.5308548
4542.15	-4.0536568
4542.2	-4.1476411
4542.25	-4.2750671
4542.3	-4.0053952
4542.35	-3.8656641
4542.4	-3.4442512
4542.45	-3.2495513
4542.5	-2.8525317
4542.55	-2.7240544
4542.6	-2.4071128
4542.65	-2.3317643
4542.7	-2.0222092
4542.75	-1.9230253
4542.8	-1.5334
4542.85	-1.3159361
4542.9	-0.82895456
4542.95	-0.55154056
4543	-0.051272012
4543.05	0.19108507
4543.1	0.60426201
4543.15	0.69000709
4543.2	0.89882158
4543.25	0.75464526
4543.3	0.70174336
4543.35	0.26415391
4543.4	-0.11123577
4543.45	-0.89383375
4543.5	-1.6294698
4543.55	-2.760622
4543.6	-3.7624165
4543.65	-5.0453021
4543.7	-6.0817775
4543.75	-7.2376883
4543.8	-7.9910397
4543.85	-8.7888524
4543.9	-9.1668337
4543.95	-9.5778701
4544	-9.6251176
4544.05	-9.8263663
4544.1	-9.729548
4544.15	-9.7867023
4544.2	-9.5623653
4544.25	-9.4672368
4544.3	-8.9905995
4544.35	-8.580871
4544.4	-7.7595894
4544.45	-6.9593716
4544.5	-5.7386507
4544.55	-4.6271543
4544.6	-3.2223039
4544.65	-2.0364016
4544.7	-0.72394932
4544.75	0.16005681
4544.8	1.0259583
4544.85	1.3629741
4544.9	1.5726435
4544.95	1.1964676
4545	0.73247968
4545.05	-0.25373496
4545.1	-1.2674372
4545.15	-2.6974454
4545.2	-4.0427364
4545.25	-5.7144119
4545.3	-7.1607081
4545.35	-8.7739683
4545.4	-10.037636
4545.45	-11.336375
4545.5	-12.133104
4545.55	-12.846959
4545.6	-13.000612
4545.65	-13.055484
4545.7	-12.589049
4545.75	-12.126104
4545.8	-11.285945
4545.85	-10.612395
4545.9	-9.7179454
4545.95	-9.1155411
4546	-8.3772498
4546.05	-7.9692188
4546.1	-7.4214108
4546.15	-7.1522765
4546.2	-6.6559993
4546.25	-6.3472765
4546.3	-5.7300336
4546.35	-5.2280497
4546.4	-4.3517212
4546.45	-3.5867022
4546.5	-2.4930866
4546.55	-1.5875425
4546.6	-0.49674734
4546.65	0.22156536
4546.7	0.96044382
4546.75	1.191805
4546.8	1.3192505
4546.85	0.87968329
4546.9	0.36471803
4546.95	-0.62617374
4547	-1.5429207
4547.05	-2.7217461
4547.1	-3.6069387
4547.15	-4.5678099
4547.2	-5.0651076
4547.25	-5.4860849
4547.3	-5.3756694
4547.35	-5.2068182
4547.4	-4.5610204
4547.45	-3.9851851
4547.5	-3.1164246
4547.55	-2.4857342
4547.6	-1.7314469
4547.65	-1.3829854
4547.7	-0.99784672
4547.75	-1.0341347
4547.8	-0.99019004
4547.85	-1.261554
4547.9	-1.2991398
4547.95	-1.4901225
4548	-1.2927028
4548.05	-1.1085978
4548.1	-0.45593461
4548.15	0.22143485
4548.2	1.3759796
4548.25	2.5027539
4548.3	4.0008951
4548.35	5.3146803
4548.4	6.8117924
4548.45	7.9300888
4548.5	9.0242695
4548.55	9.5733531
4548.6	10.023578
4548.65	9.9261529
4548.7	9.7480575
4548.75	9.0935316
4548.8	8.483553
4548.85	7.514955
4548.9	6.7043251
4548.95	5.6659872
4549	4.9082342
4549.05	4.0086755
4549.1	3.4636892
4549.15	2.8225086
4549.2	2.5763702
4549.25	2.2695405
4549.3	2.313527
4549.35	2.2165854
4549.4	2.4188228
4549.45	2.4217314
4549.5	2.6496087
4549.55	2.6488524
4549.6	2.8841149
4549.65	2.8816952
4549.7	3.1174747
4549.75	3.1740496
4549.8	3.509999
4549.85	3.6770258
4549.9	4.1538809
4549.95	4.4732036
4550	5.050923
4550.05	5.3880315
4550.1	5.9081855
4550.15	6.0547629
4550.2	6.199193
4550.25	5.8092562
4550.3	5.2921382
4550.35	4.1429045
4550.4	2.8260511
4550.45	0.93260974
4550.5	-0.99667528
4550.55	-3.3381268
4550.6	-5.4961049
4550.65	-7.8283099
4550.7	-9.780469
4550.75	-11.737209
4550.8	-13.173933
4550.85	-14.527816
4550.9	-15.335171
4550.95	-16.056694
4551	-16.254934
4551.05	-16.453962
4551.1	-16.2172
4551.15	-16.034124
4551.2	-15.490669
4551.25	-15.070523
4551.3	-14.294752
4551.35	-13.604546
4551.4	-12.541118
4551.45	-11.530677
4551.5	-10.08202
4551.55	-8.6898917
4551.6	-6.912386
4551.65	-5.2550984
4551.7	-3.3074364
4551.75	-1.5842387
4551.8	0.31245188
4551.85	1.8699712
4551.9	3.5322533
4551.95	4.824349
4552	6.1705022
4552.05	7.0794361
4552.1	8.0178079
4552.15	8.5134848
4552.2	8.9960035
4552.25	9.0134742
4552.3	9.0577412
4552.35	8.6880846
4552.4	8.3872831
4552.45	7.7518228
4552.5	7.2854515
4552.55	6.5315871
4552.6	5.9675054
4552.65	5.1640506
4552.7	4.5806923
4552.75	3.7247758
4552.8	3.0664514
4552.85	2.1779214
4552.9	1.5256488
4552.95	0.63125707
4553	-0.0087944244
4553.05	-0.82290907
4553.1	-1.351572
4553.15	-2.0421365
4553.2	-2.4035312
4553.25	-2.8613831
4553.3	-2.9408112
4553.35	-3.0732549
4553.4	-2.7813224
4553.45	-2.4873554
4553.5	-1.7425729
4553.55	-1.0123761
4553.6	0.15357157
4553.65	1.281324
4553.7	2.7793416
4553.75	4.1188958
4553.8	5.6651331
4553.85	6.8776275
4553.9	8.1233793
4553.95	8.8855707
4554	9.564435
4554.05	9.6675407
4554.1	9.6789746
4554.15	9.1617715
4554.2	8.6317707
4554.25	7.7048759
4554.3	6.9245994
4554.35	5.8902696
4554.4	5.1019799
4554.45	4.1599309
4554.5	3.5371951
4554.55	2.7867764
4554.6	2.386061
4554.65	1.8751262
4554.7	1.7158062
4554.75	1.4278687
4554.8	1.4750248
4554.85	1.404644
4554.9	1.6777274
4554.95	1.8306755
4555	2.3313669
4555.05	2.7233706
4555.1	3.4469211
4555.15	4.0417329
4555.2	4.9333852
4555.25	5.6344518
4555.3	6.5918583
4555.35	7.3005516
4555.4	8.1852808
4555.45	8.7778342
4555.5	9.5200892
4555.55	9.9200797
4555.6	10.429421
4555.65	10.584845
4555.7	10.822728
4555.75	10.641924
4555.8	10.490585
4555.85	9.9204026
4555.9	9.3930016
4555.95	8.4557935
4556	7.6320549
4556.05	6.5338868
4556.1	5.6626197
4556.15	4.623118
4556.2	3.9446185
4556.25	3.2250111
4556.3	2.936141
4556.35	2.641847
4556.4	2.8010565
4556.45	2.9437667
4556.5	3.5013764
4556.55	3.9762684
4556.6	4.7966573
4556.65	5.4652109
4556.7	6.3974568
4556.75	7.10785
4556.8	8.0051244
4556.85	8.6249326
4556.9	9.4203464
4556.95	9.9406509
4557	10.664479
4557.05	11.18019
4557.1	11.980279
4557.15	12.640341
4557.2	13.648947
4557.25	14.562853
4557.3	15.854831
4557.35	17.045924
4557.4	18.584228
4557.45	20.00366
4557.5	21.731841
4557.55	23.27223
4557.6	25.05878
4557.65	26.624006
4557.7	28.403829
4557.75	29.913577
4557.8	31.603082
4557.85	33.006436
4557.9	34.554461
4557.95	35.738738
4558	37.014566
4558.05	37.883241
4558.1	38.763903
4558.15	39.173888
4558.2	39.609494
4558.25	39.641949
4558.3	39.73653
4558.35	39.489386
4558.4	39.412474
4558.45	39.063699
4558.5	38.884281
4558.55	38.435748
4558.6	38.143182
4558.65	37.514205
4558.7	37.019645
4558.75	36.186941
4558.8	35.463757
4558.85	34.39136
4558.9	33.44182
4558.95	32.125779
4559	30.911421
4559.05	29.330637
4559.1	27.861973
4559.15	26.048145
4559.2	24.38351
4559.25	22.417261
4559.3	20.632119
4559.35	18.583708
4559.4	16.730668
4559.45	14.581489
4559.5	12.554098
4559.55	10.141243
4559.6	7.7619938
4559.65	4.9281696
4559.7	2.091818
4559.75	-1.1857085
4559.8	-4.4253776
4559.85	-8.0317692
4559.9	-11.450677
4559.95	-15.029303
4560	-18.22819
4560.05	-21.416535
4560.1	-24.04526
4560.15	-26.534698
4560.2	-28.423421
4560.25	-30.17054
4560.3	-31.324148
4560.35	-32.405426
4560.4	-33.000008
4560.45	-33.615644
4560.5	-33.836527
